Year,CountyName,Population,Municipal,Manufactoring,Mining,SteamElectric,Irrigation,LiveStock,Muni_GW,Muni_SW,MFG_Gw,MFG_SW,Mining_GW,Mining_SW,Power_GW,Power_SW,Irrig_GW,Irrig_SW,Livestock_GW,Livestock_SW
2010,KING,286,123,0,1832,0,0,345,123,0,0,0,1493,339,0,0,0,0,241,104
2010,KINNEY,3598,1026,0,0,0,1258,230,1026,0,0,0,0,0,0,0,1258,0,184,46
2010,KLEBERG,32061,4033,1275,558,0,576,726,963,3070,1275,0,388,170,0,0,576,0,690,36
2010,KNOX,3719,814,0,14,0,29146,457,189,625,0,0,10,4,0,0,29131,15,91,366
2010,LA SALLE,6886,1711,0,692,0,4229,576,1711,0,0,0,584,108,0,0,4229,0,288,288
2010,LAMAR,49793,6394,5019,0,336,11579,1467,73,6321,0,5019,0,0,0,336,7579,4000,220,1247
2010,LAMB,13977,1843,388,136,13945,182763,3741,1843,0,388,0,108,28,13945,0,182763,0,3554,187
2010,LAMPASAS,19677,2121,159,176,0,550,847,107,2014,0,159,79,97,0,0,76,474,296,551
2010,LAVACA,19263,2601,459,66,0,5965,2315,2601,0,393,66,54,12,0,0,5585,380,1736,579
2010,LEE,16612,2328,6,6966,0,1575,1418,2328,0,6,0,6966,0,0,0,1575,0,425,993
2010,LEON,16801,2818,544,744,0,31,2944,2818,0,544,0,717,27,0,0,31,0,147,2797
2010,LIBERTY,75643,10811,144,288,0,43200,1057,10811,0,144,0,125,163,0,0,0,43200,0,1057
2010,LIMESTONE,23384,3617,30,5576,21699,0,1754,2659,957,22,8,3457,2119,711,20988,0,0,18,1736
2010,LIPSCOMB,3302,671,193,183,0,31415,796,671,0,193,0,130,53,0,0,31415,0,716,80
2010,LIVE OAK,11531,1649,2124,118,0,700,779,1102,547,875,1249,103,15,0,0,700,0,545,234
2010,LLANO,19301,4307,3,0,669,335,619,957,3350,3,0,0,0,0,669,18,317,340,279
2010,LOVING,82,4,0,223,0,0,31,4,0,0,0,173,50,0,0,0,0,30,1
2010,LUBBOCK,278831,44114,967,1952,988,106030,731,30753,13361,619,349,982,970,452,537,106030,0,716,15
2010,LYNN,5915,769,0,312,0,53247,88,298,471,0,0,249,63,0,0,53247,0,75,13
2010,MADISON,13664,3316,0,13,0,10,1456,3316,0,0,0,7,6,0,0,10,0,146,1310
2010,MARION,10546,1171,0,212,2659,0,243,655,516,0,0,109,103,91,2568,0,0,12,231
2010,MARTIN,4799,676,0,723,0,36160,147,344,332,0,0,497,226,0,0,36160,0,103,44
2010,MASON,4012,814,0,560,0,3922,568,814,0,0,0,275,285,0,0,3853,69,426,142
2010,MATAGORDA,36702,9584,3505,67,44313,161116,1197,4956,4628,1127,2378,55,12,1101,43213,21014,140102,778,419
2010,MAVERICK,54258,9832,40,241,0,52000,269,1616,8216,10,30,207,34,0,0,0,52000,189,80
2010,MCCULLOCH,8283,1619,1,7849,0,2558,1176,1021,598,1,0,5086,2763,0,0,2428,130,941,235
2010,MCLENNAN,234906,46102,2207,2108,329,4121,2065,14608,31494,508,1699,735,1373,98,230,834,3287,310,1755
2010,MCMULLEN,707,156,219,440,0,0,464,156,0,219,0,330,110,0,0,0,0,93,371
2010,MEDINA,46006,8825,36,1588,0,49006,1633,8750,75,36,0,763,825,0,0,33903,15103,1470,163
2010,MENARD,2242,390,0,264,0,2074,320,91,299,0,0,210,54,0,0,853,1221,272,48
2010,MIDLAND,136872,25450,269,1593,0,14969,256,5059,20391,143,126,1226,367,0,0,14969,0,253,3
2010,MILAM,24757,5148,12,16,32254,3494,3040,3698,1450,0,12,15,1,12653,19601,1920,1574,912,2128
2010,MILLS,4936,642,2,0,0,4233,1037,334,308,0,2,0,0,0,0,1491,2742,415,622
2010,MITCHELL,9403,1462,0,351,3179,9443,397,1387,75,0,0,229,122,3,3177,9443,0,99,298
2010,MONTAGUE,19719,3104,1,1335,0,695,1169,1354,1751,0,1,616,719,0,0,695,0,59,1110
2010,MONTGOMERY,455746,75478,1337,811,3258,1050,635,75478,0,1252,85,392,419,3,3255,467,583,603,32
2010,MOORE,21904,3666,7246,15,43,162595,2384,3666,0,7246,0,13,2,43,0,162595,0,2026,358
2010,MORRIS,12934,1709,-4,0,874,0,1725,888,821,23,-27,0,0,591,283,0,0,173,1552
2010,MOTLEY,1210,296,0,175,0,6067,426,284,12,0,0,88,87,0,0,6067,0,320,106
2010,NACOGDOCHES,64524,10478,2471,531,0,304,9903,5840,4638,186,2285,359,172,0,0,141,163,990,8913
2010,NAVARRO,47735,8279,358,1193,0,0,2199,1223,7055,0,358,346,847,0,0,0,0,110,2089
2010,NEWTON,14445,2098,52,155,0,137,241,2098,0,52,0,77,78,0,0,137,0,84,157
2010,NOLAN,15216,1859,453,75,0,8122,338,1603,256,314,139,59,16,0,0,8055,67,203,135
2010,NUECES,340223,52411,34307,1228,388,1503,324,1547,50864,3240,31068,820,408,0,388,1491,12,311,13
2010,OCHILTREE,10223,2262,28,134,0,60484,1444,2262,0,28,0,96,38,0,0,60484,0,1300,144
2010,OLDHAM,2052,655,0,407,0,4186,1105,655,0,0,0,201,206,0,0,4186,0,663,442
2010,ORANGE,81837,10311,42980,240,4298,0,272,10223,88,3017,39964,79,161,1062,3236,0,0,177,95
2010,PALO PINTO,28111,4612,24,636,460,5300,2019,265,4347,0,24,343,293,0,460,1500,3800,89,1930
2010,PANOLA,23796,4378,784,3168,0,396,2876,3991,387,38,746,1822,1346,0,0,346,50,288,2588
2010,PARKER,116927,14694,58,5864,464,209,2261,7938,6756,19,39,2450,3414,0,464,182,27,226,2035
2010,PARMER,10269,1596,1560,0,0,256507,8609,1596,0,1560,0,0,0,0,0,256507,0,7748,861
2010,PECOS,15507,4771,247,239,0,126033,740,4771,0,247,0,182,57,0,0,122675,3358,703,37
2010,POLK,45413,7302,238,18,0,595,440,5136,2166,238,0,16,2,0,0,595,0,44,396
2010,POTTER,121073,25265,6351,936,534,1191,768,18800,6466,6089,261,443,493,534,0,1191,0,652,116
2010,PRESIDIO,7818,1293,0,0,0,4312,373,1293,0,0,0,0,0,0,0,2712,1600,336,37
2010,RAINS,10914,1870,12,0,0,65,424,673,1197,0,12,0,0,0,0,0,65,21,403
2010,RANDALL,120725,23804,543,0,0,18419,3077,18546,5257,515,27,0,0,0,0,18329,90,2462,615
2010,REAGAN,3367,603,0,798,0,19385,216,603,0,0,0,573,225,0,0,19385,0,194,22
2010,REAL,3309,664,0,0,0,243,253,529,136,0,0,0,0,0,0,95,148,203,50
2010,RED RIVER,12860,1857,3,1,0,4637,1756,1073,783,3,0,1,0,0,0,72,4565,88,1668
2010,REEVES,13783,4331,286,607,0,58369,303,4331,0,286,0,429,178,0,0,40894,17475,303,0
2010,REFUGIO,7383,1137,0,46,0,561,560,1137,0,0,0,42,4,0,0,561,0,504,56
2010,ROBERTS,929,168,0,239,0,7362,321,168,0,0,0,162,77,0,0,7362,0,273,48
2010,ROBERTSON,16622,2375,51,15299,22400,79613,3591,2375,0,51,0,15185,114,342,22059,76833,2780,1077,2514
2010,ROCKWALL,78337,12907,31,0,0,0,106,545,12362,0,31,0,0,0,0,0,0,2,104
2010,RUNNELS,10501,1618,7,77,0,3053,902,169,1449,0,7,66,11,0,0,2173,880,451,451
2010,RUSK,53330,9042,32,2316,21487,0,1768,7517,1525,31,1,1058,1258,358,21129,0,0,353,1415
2010,SABINE,10834,1940,218,538,0,0,122,1204,736,218,0,264,274,0,0,0,0,18,104
2010,SAN AUGUSTINE,8865,1843,5,469,0,0,2038,831,1013,5,0,281,188,0,0,0,0,203,1835
2010,SAN JACINTO,26384,2963,5,10,0,148,566,2875,88,5,0,4,6,0,0,0,148,113,453
2010,SAN PATRICIO,64804,9691,11779,308,0,7175,448,2691,7001,2,11777,135,173,0,0,7175,0,224,224
2010,SAN SABA,6131,1339,5,814,0,5691,866,1339,0,5,0,400,414,0,0,1431,4260,346,520
2010,SCHLEICHER,3461,617,0,84,0,1442,444,617,0,0,0,72,12,0,0,1442,0,421,23
2010,SCURRY,16921,2576,156,107,0,5978,548,593,1983,155,1,92,15,0,0,5857,121,138,410
2010,SHACKELFORD,3378,627,9,210,0,75,665,26,601,0,9,174,36,0,0,69,6,7,658
2010,SHELBY,25448,4874,1592,712,0,0,12081,2485,2390,2,1590,640,72,0,0,0,0,1812,10269
2010,SHERMAN,3034,630,2,36,0,236631,2163,630,0,2,0,32,4,0,0,236631,0,1947,216
2010,SMITH,209714,36261,2781,252,0,818,1200,10506,25753,458,2323,105,147,0,0,64,754,600,600
2010,SOMERVELL,8490,1202,2,1626,21304,225,181,1202,0,2,0,691,935,21,21283,130,95,54,127
2010,STARR,60968,8952,96,432,0,15000,1376,1235,7717,86,10,221,211,0,0,0,15000,1032,344
2010,STEPHENS,9630,1258,7,1246,0,133,586,115,1143,0,7,1001,245,0,0,18,115,59,527
2010,STERLING,1143,226,0,173,0,688,250,226,0,0,0,136,37,0,0,688,0,225,25
2010,STONEWALL,1490,300,0,148,0,100,362,217,83,0,0,120,28,0,0,94,6,290,72
2010,SUTTON,4128,924,5,169,0,1143,487,924,0,5,0,151,18,0,0,1143,0,478,9
2010,SWISHER,7854,1086,0,0,0,113473,2978,905,181,0,0,0,0,0,0,113473,0,2918,60
2010,TARRANT,1809034,315686,12460,5251,1154,4491,720,9702,305985,620,11839,1932,3319,0,1154,591,3900,108,612
2010,TAYLOR,131506,21308,582,343,0,762,1004,1679,19629,3,579,177,166,0,0,750,12,150,854
2010,TERRELL,984,204,0,224,0,975,186,204,0,0,0,184,40,0,0,230,745,182,4
2010,TERRY,12651,1860,19,123,0,137221,231,558,1302,14,5,100,23,0,0,137221,0,208,23
2010,THROCKMORTON,1641,212,0,57,0,0,536,20,192,0,0,47,10,0,0,0,0,0,536
2010,TITUS,32334,5307,2885,1705,52424,954,3079,179,5128,90,2795,406,1299,3,52421,0,954,616,2463
2010,TOM GREEN,110224,20471,653,984,0,44366,1441,3821,16650,360,293,494,490,0,0,37840,6526,1153,288
2010,TRAVIS,1024266,179107,7579,3025,3001,3725,625,18600,160507,805,6773,1239,1786,0,3001,725,3000,125,500
2010,TRINITY,14585,2247,0,11,0,0,467,1596,651,0,0,6,5,0,0,0,0,24,443
2010,TYLER,21766,4458,0,15,0,393,295,4458,0,0,0,14,1,0,0,393,0,59,236
2010,UPSHUR,39309,4850,69,63,0,116,1675,4297,552,69,0,41,22,0,0,116,0,251,1424
2010,UPTON,3355,932,183,1288,0,9609,105,932,0,183,0,857,431,0,0,9609,0,105,0
2010,UVALDE,26405,5162,3,2275,0,52546,2402,5162,0,3,0,1146,1129,0,0,52156,390,2141,261
2010,VAL VERDE,48879,11585,0,138,0,2460,490,11537,48,0,0,37,101,0,0,276,2184,466,24
2010,VAN ZANDT,52579,7793,203,235,0,625,2046,4550,3244,32,171,123,112,0,0,87,538,512,1534
2010,VICTORIA,86793,13666,7399,50,31475,8451,1098,2841,10824,591,6808,45,5,1896,29579,8451,0,659,439
2010,WALKER,67861,12133,249,13,0,570,735,5461,6671,47,202,7,6,0,0,570,0,221,514
2010,WALLER,43205,5578,149,8,0,22044,1464,5578,0,149,0,4,4,0,0,21937,107,732,732
2010,WARD,10658,2891,7,205,2502,5040,102,2891,0,7,0,147,58,2502,0,898,4142,97,5
2010,WASHINGTON,33718,5139,512,38,0,300,1521,2071,3068,298,214,10,28,0,0,300,0,152,1369
2010,WEBB,250304,38382,89,1986,152,6100,1001,278,38103,66,23,1386,600,0,152,100,6000,200,801
2010,WHARTON,41280,6098,153,62,0,234003,1404,6098,0,153,0,54,8,0,0,118336,115667,1053,351
2010,WHEELER,5410,1228,0,865,0,13913,1326,1228,0,0,0,537,328,0,0,13913,0,994,332
2010,WICHITA,131500,22403,1025,22,8,48828,912,1376,21027,60,965,19,3,0,8,1630,47198,46,866
2010,WILBARGER,13535,2258,971,19,4974,25880,752,2117,142,971,0,14,5,0,4974,25694,186,188,564
2010,WILLACY,22134,3726,0,34,0,45000,254,904,2822,0,0,20,14,0,0,0,45000,102,152
2010,WILLIAMSON,422679,70867,643,4826,0,401,2177,17547,53320,116,526,2767,2059,0,0,372,29,653,1524
2010,WILSON,42918,5608,40,22,0,14832,2632,5488,119,40,0,18,4,0,0,13699,1133,1579,1053
2010,WINKLER,7110,1824,39,320,0,2603,114,1824,0,39,0,284,36,0,0,2603,0,112,2
2010,WISE,59127,8025,229,11956,0,1591,1271,4383,3642,176,53,5135,6821,0,0,830,761,254,1017
2010,WOOD,41964,5743,1739,15,0,562,3281,4774,969,1561,178,12,3,0,0,306,256,164,3117
2010,YOAKUM,7879,1680,0,313,0,199437,174,1680,0,0,0,253,60,0,0,199437,0,165,9
2010,YOUNG,18550,2959,25,90,680,0,805,504,2456,0,25,81,9,0,680,0,0,161,644
2010,ZAPATA,14018,2890,0,59,0,4000,378,235,2655,0,0,45,14,0,0,0,4000,265,113
2010,ZAVALA,11677,2792,541,32,0,39748,1026,2792,0,541,0,29,3,0,0,39298,450,513,513
2011,ANDERSON,58726,14965,0,0,0,580,1071,10057,4908,0,0,0,0,0,0,458,122,54,1017
2011,ANDREWS,15326,4047,434,446,0,21955,228,4047,0,434,0,446,0,0,0,21955,0,228,0
2011,ANGELINA,88214,12666,3238,36,0,1017,1094,12666,0,3161,77,25,11,0,0,265,752,109,985
2011,ARANSAS,23334,4277,0,0,0,0,64,466,3811,0,0,0,0,0,0,0,0,45,19
2011,ARCHER,8912,1845,3,0,0,1446,2350,147,1698,0,3,0,0,0,0,46,1400,303,2047
2011,ARMSTRONG,1935,463,0,0,0,8393,553,463,0,0,0,0,0,0,0,8393,0,498,55
2011,ATASCOSA,46362,7211,48,1140,7954,36614,2220,7211,0,48,0,1026,114,7954,0,36614,0,1776,444
2011,AUSTIN,28671,5322,51,4,0,5303,1131,5322,0,51,0,4,0,0,0,5303,0,339,792
2011,BAILEY,7264,1386,0,0,0,109351,3022,1386,0,0,0,0,0,0,0,109351,0,2720,302
2011,BANDERA,20674,2849,0,0,0,1397,297,2849,0,0,0,0,0,0,0,1396,1,224,73
2011,BASTROP,75904,12129,104,0,7646,5061,1302,12129,0,81,23,0,0,0,7646,3861,1200,260,1042
2011,BAYLOR,3745,793,0,0,0,7236,781,793,0,0,0,0,0,0,0,5970,1266,156,625
2011,BEE,32309,7347,0,82,0,2870,1186,3455,3891,0,0,74,8,0,0,2869,1,949,237
2011,BELL,317759,67779,559,0,0,3132,1746,4619,63159,0,559,0,0,0,0,1474,1658,524,1222
2011,BEXAR,1756261,286919,6087,7418,52293,14557,1866,264378,22542,5299,787,7418,0,1148,51145,11031,3526,560,1306
2011,BLANCO,10671,1624,0,0,0,357,386,1274,350,0,0,0,0,0,0,357,0,270,116
2011,BORDEN,645,131,0,305,0,3779,215,129,2,0,0,305,0,0,0,3779,0,64,151
2011,BOSQUE,18356,3843,1,5,0,3500,1394,3388,454,1,0,1,4,0,0,0,3500,418,976
2011,BOWIE,93274,22066,94,0,0,8788,2147,2369,19697,26,68,0,0,0,0,4788,4000,108,2039
2011,BRAZORIA,319947,52991,178113,0,0,110600,1491,43262,9730,2599,175513,0,0,0,0,3108,107492,1119,372
2011,BRAZOS,198311,39494,1770,13,421,42402,1388,38521,974,1770,0,12,1,114,307,38700,3702,486,902
2011,BREWSTER,9333,2761,0,0,0,1540,366,2761,0,0,0,0,0,0,0,940,600,348,18
2011,BRISCOE,1652,303,0,0,0,31905,320,180,123,0,0,0,0,0,0,31905,0,272,48
2011,BROOKS,7272,1945,0,8,0,1161,449,1945,0,0,0,6,2,0,0,1161,0,292,157
2011,BROWN,38340,6342,521,0,0,9451,1249,492,5850,0,521,0,0,0,0,301,9150,187,1062
2011,BURLESON,17469,3549,111,9,0,29595,1929,3549,0,111,0,8,1,0,0,22182,7413,579,1350
2011,BURNET,43347,8547,250,2,0,1075,1170,3308,5239,16,235,0,2,0,0,725,350,690,480
2011,CALDWELL,38582,6148,0,0,0,1101,834,2999,3150,0,0,0,0,0,0,1022,79,167,667
2011,CALHOUN,21458,3625,36135,0,0,17345,315,1075,2550,1487,34648,0,0,0,0,345,17000,221,94
2011,CALLAHAN,13515,1356,0,0,0,1400,1180,435,921,0,0,0,0,0,0,1400,0,295,885
2011,CAMERON,414347,72208,1071,0,127,537217,670,9957,62250,169,902,0,0,0,127,0,537217,67,603
2011,CAMP,12467,962,24,0,0,0,4803,649,313,2,22,0,0,0,0,0,0,1921,2882
2011,CARSON,6280,1420,908,0,0,95956,798,1420,0,908,0,0,0,0,0,95956,0,718,80
2011,CASS,30400,2835,3600,1,0,0,2885,1268,1567,127,3473,1,0,0,0,0,0,87,2798
2011,CASTRO,8119,1647,59,0,0,415475,11062,1647,0,59,0,0,0,0,0,415475,0,9955,1107
2011,CHAMBERS,35994,7180,18965,0,496,100400,521,3854,3326,3643,15321,0,0,16,480,400,100000,208,313
2011,CHEROKEE,51298,9967,97,0,1150,272,1985,7693,2274,78,19,0,0,181,968,9,263,298,1687
2011,CHILDRESS,7065,1801,0,0,0,17460,316,36,1765,0,0,0,0,0,0,17460,0,284,32
2011,CLAY,10790,1769,0,0,0,4371,1632,485,1284,0,0,0,0,0,0,1816,2555,245,1387
2011,COCHRAN,3110,841,0,10,0,99504,493,841,0,0,0,10,0,0,0,99504,0,444,49
2011,COKE,3320,622,0,29,0,902,383,147,475,0,0,0,29,0,0,902,0,299,84
2011,COLEMAN,8919,1599,2,0,0,500,793,23,1576,0,2,0,0,0,0,0,500,24,769
2011,COLLIN,812434,221717,2022,0,40,2618,1236,7525,214192,197,1826,0,0,0,40,1068,1550,62,1174
2011,COLLINGSWORTH,3075,734,0,0,0,60499,487,728,6,0,0,0,0,0,0,60399,100,472,15
2011,COLORADO,20912,3746,849,2696,0,214548,1457,3746,0,849,0,887,1808,0,0,50965,163583,582,875
2011,COMAL,112170,23642,4593,2641,0,602,258,14757,8885,4533,59,2641,0,0,0,424,178,77,181
2011,COMANCHE,13982,1520,18,0,0,36030,3407,699,820,7,11,0,0,0,0,25617,10413,852,2555
2011,CONCHO,4138,642,0,0,0,2517,438,547,95,0,0,0,0,0,0,2312,205,219,219
2011,COOKE,38674,5884,100,134,4,1194,1409,5294,591,100,0,27,107,4,0,609,585,211,1198
2011,CORYELL,76313,14218,4,0,0,145,1228,1717,12501,0,4,0,0,0,0,89,56,184,1044
2011,COTTLE,1518,488,0,0,0,3219,451,475,13,0,0,0,0,0,0,3219,0,316,135
2011,CRANE,4409,1333,249,49,0,0,80,1333,0,249,0,49,0,0,0,0,0,76,4
2011,CROCKETT,3734,1748,14,69,0,284,583,1748,0,14,0,69,0,0,0,284,0,553,30
2011,CROSBY,6077,1193,1,440,0,134311,224,572,621,1,0,0,440,0,0,133617,694,157,67
2011,CULBERSON,2393,687,5,14,0,35617,260,687,0,5,0,14,0,0,0,35617,0,247,13
2011,DALLAM,6868,1929,60,0,0,492709,3509,1929,0,60,0,0,0,0,0,492524,185,2807,702
2011,DALLAS,2403579,494891,19878,2,1065,11837,898,4667,490224,712,19166,1,1,0,1065,4337,7500,763,135
2011,DAWSON,13848,2901,0,97,0,158441,233,1286,1615,0,0,97,0,0,0,158441,0,210,23
2011,DEAF SMITH,19568,4189,472,0,0,227951,12855,4189,0,472,0,0,0,0,0,227951,0,11569,1286
2011,DELTA,5224,767,0,0,0,438,538,123,644,0,0,0,0,0,0,38,400,81,457
2011,DENTON,686455,141594,338,725,23,3284,798,17278,124316,12,326,145,580,0,23,2534,750,239,559
2011,DEWITT,20572,4077,242,868,0,601,2599,4064,13,242,0,782,86,0,0,601,0,1561,1038
2011,DICKENS,2440,439,0,0,0,10383,295,150,289,0,0,0,0,0,0,10383,0,192,103
2011,DIMMIT,10471,2409,0,2196,0,5622,466,2409,0,0,0,1977,219,0,0,5570,52,233,233
2011,DONLEY,3686,748,0,0,0,39148,963,250,498,0,0,0,0,0,0,39148,0,770,193
2011,DUVAL,11805,2102,0,532,0,2298,701,2102,0,0,0,532,0,0,0,2298,0,631,70
2011,EASTLAND,18563,2938,40,0,0,5770,1590,589,2349,0,40,0,0,0,0,5750,20,79,1511
2011,ECTOR,139258,26640,1350,360,0,1083,251,8463,18177,1268,82,360,0,0,0,493,590,226,25
2011,EDWARDS,2015,397,0,0,0,318,474,397,0,0,0,0,0,0,0,257,61,426,48
2011,EL PASO,821525,128554,6289,0,2641,193990,194,83350,45205,4514,1672,0,0,2641,0,3990,190000,175,19
2011,ELLIS,153134,27856,4992,0,83,1499,1596,8047,19810,2069,2923,0,0,0,83,1499,0,32,1564
2011,ERATH,38621,5581,69,0,0,8038,6282,4952,629,69,1,0,0,0,0,7288,750,1885,4397
2011,FALLS,17899,4128,0,0,0,6962,2315,2059,2069,0,0,0,0,0,0,1497,5465,347,1968
2011,FANNIN,34236,5371,12,574,0,6756,1414,3607,1764,0,12,0,574,0,0,743,6013,1273,141
2011,FAYETTE,25357,3828,285,0,48678,1655,1861,3828,0,285,0,0,0,9,48669,1579,76,186,1675
2011,FISHER,3951,873,128,0,0,5462,903,577,297,126,2,0,0,0,0,5462,0,361,542
2011,FLOYD,6444,1006,0,0,0,168181,1339,764,242,0,0,0,0,0,0,168181,0,1138,201
2011,FOARD,1346,300,0,0,0,4991,282,41,259,0,0,0,0,0,0,4991,0,28,254
2011,FORT BEND,607993,134589,3845,6,56565,30600,1041,121018,13570,3791,52,6,0,2168,54397,18600,12000,833,208
2011,FRANKLIN,10638,1939,2,0,0,0,2904,16,1924,0,2,0,0,0,0,0,0,1161,1743
2011,FREESTONE,20021,3526,0,205,30847,683,1338,3478,48,0,0,165,40,152,30695,613,70,134,1204
2011,FRIO,17634,3493,0,466,124,104755,819,3493,0,0,0,419,47,124,0,104755,0,491,328
2011,GAINES,17844,3866,511,5378,0,404205,226,3866,0,511,0,5378,0,0,0,404205,0,203,23
2011,GALVESTON,296344,53914,18874,114,0,4038,333,9830,44084,82,18793,114,0,0,0,38,4000,150,183
2011,GARZA,6537,952,2,0,0,11535,315,185,767,0,2,0,0,0,0,11535,0,63,252
2011,GILLESPIE,25200,5090,14,0,0,3465,1844,5090,0,14,0,0,0,0,0,3153,312,1383,461
2011,GLASSCOCK,1242,164,3,562,0,53250,191,164,0,3,0,562,0,0,0,53250,0,153,38
2011,GOLIAD,7300,1043,0,0,1253,3436,965,1043,0,0,0,0,0,166,1086,3436,0,772,193
2011,GONZALES,20156,4888,1718,1508,0,6812,9865,4519,370,1686,32,991,517,0,0,5356,1456,7399,2466
2011,GRAY,22760,4903,316,0,0,37293,1876,2569,2334,316,0,0,0,0,0,37285,8,1407,469
2011,GRAYSON,121800,25519,1265,3,0,4418,1277,10931,14588,707,557,2,1,0,0,3668,750,319,958
2011,GREGG,123238,31076,1233,40,940,50,265,4103,26973,222,1011,28,12,242,698,16,34,26,239
2011,GRIMES,27061,4601,324,55,13187,1134,2732,4601,0,324,0,49,6,2,13185,49,1085,820,1912
2011,GUADALUPE,136115,20853,4601,0,0,1982,1946,11804,9048,1302,3299,0,0,0,0,1773,209,975,971
2011,HALE,36664,6602,2321,0,0,389173,3403,6327,275,973,1347,0,0,0,0,389019,154,3063,340
2011,HALL,3408,799,0,0,0,36870,379,685,114,0,0,0,0,0,0,36870,0,303,76
2011,HAMILTON,8585,1572,9,0,0,433,1487,776,796,3,5,0,0,0,0,178,255,223,1264
2011,HANSFORD,5623,1092,231,3,0,233705,4672,1092,0,231,0,2,1,0,0,233576,129,3270,1402
2011,HARDEMAN,4101,627,439,32,0,15624,623,84,543,252,188,0,32,0,0,15624,0,249,374
2011,HARDIN,55491,6674,35,0,0,1398,207,6674,0,35,0,0,0,0,0,1284,114,52,155
2011,HARRIS,4176763,842079,266638,481,6437,8150,1608,294930,547149,31295,235342,46,435,2218,4220,2500,5650,804,804
2011,HARRISON,66526,10930,11707,360,30768,923,629,4268,6661,153,11554,254,106,0,30768,642,281,50,579
2011,HARTLEY,6075,1522,0,0,0,485781,6711,1522,0,0,0,0,0,0,0,485781,0,4698,2013
2011,HASKELL,5919,1152,0,0,0,83904,623,219,934,0,0,0,0,0,0,83811,93,187,436
2011,HAYS,163838,27315,173,336,0,892,2437,13913,13402,170,3,336,0,0,0,883,9,99,2338
2011,HEMPHILL,3864,937,2,64,0,10258,1245,937,0,2,0,51,13,0,0,10258,0,1059,186
2011,HENDERSON,79193,13258,705,2,132,260,1284,6973,6284,643,62,2,0,0,132,50,210,514,770
2011,HIDALGO,798285,132428,1856,399,213,688667,886,13154,119274,0,1856,399,0,0,213,0,688667,355,531
2011,HILL,35639,7405,1,0,0,1835,1842,4641,2764,1,0,0,0,0,0,18,1817,92,1750
2011,HOCKLEY,23017,3750,569,0,0,149909,454,1953,1796,566,3,0,0,0,0,149909,0,408,46
2011,HOOD,52104,9453,13,104,14,11313,546,7099,2353,13,0,21,83,9,4,397,10916,246,300
2011,HOPKINS,35487,6435,915,79,0,6315,5564,2852,3583,0,915,0,79,0,0,315,6000,2782,2782
2011,HOUSTON,23751,5454,137,60,0,2470,1990,4058,1397,3,134,42,18,0,0,134,2336,199,1791
2011,HOWARD,35172,4986,2086,129,298,10271,260,4804,182,673,1413,129,0,0,298,10271,0,221,39
2011,HUDSPETH,3500,485,0,0,0,143072,533,485,0,0,0,0,0,0,0,103072,40000,453,80
2011,HUNT,87213,17027,491,0,373,350,1192,2463,14564,0,491,0,0,0,373,185,165,0,1192
2011,HUTCHINSON,22190,5810,17321,86,0,73755,549,5688,122,16980,341,86,0,0,0,73755,0,412,137
2011,IRION,1641,201,2,635,0,1375,287,201,0,2,0,635,0,0,0,315,1060,230,57
2011,JACK,9104,1268,1,56,0,145,870,563,704,0,1,11,45,0,0,55,90,131,739
2011,JACKSON,14109,2109,515,0,0,87336,1284,2109,0,28,487,0,0,0,0,86894,442,835,449
2011,JASPER,35917,5460,41953,0,0,100,692,5460,0,33816,8137,0,0,0,0,0,100,143,548
2011,JEFF DAVIS,2387,1149,0,0,0,300,470,1149,0,0,0,0,0,0,0,250,50,446,24
2011,JEFFERSON,253150,60557,100384,101,0,134650,1000,14465,46091,142,100243,50,50,0,0,650,134000,200,800
2011,JIM HOGG,5317,1002,1,68,0,360,345,1002,0,1,0,68,0,0,0,360,0,310,35
2011,JIM WELLS,41584,7590,79,0,0,1731,1166,2915,4674,79,0,0,0,0,0,1256,475,700,466
2011,JOHNSON,153382,23929,1577,2666,487,318,1456,6925,17004,786,791,549,2117,0,487,192,126,437,1019
2011,JONES,20289,3751,0,0,0,3674,670,1532,2219,0,0,0,0,0,0,3228,446,234,436
2011,KARNES,15000,3289,53,512,0,1263,1531,3289,0,53,0,462,50,0,0,824,439,843,688
2011,KAUFMAN,105342,15605,724,0,103,157,2193,2344,13261,487,237,0,0,0,103,143,14,109,2084
2011,KENDALL,34621,6143,0,0,0,889,482,4123,2020,0,0,0,0,0,0,824,65,410,72
2011,KENEDY,428,118,0,0,0,0,841,118,0,0,0,0,0,0,0,0,0,799,42
2011,KENT,809,138,0,14,0,926,290,138,0,0,0,14,0,0,0,914,12,261,29
2011,KERR,49912,9274,8,0,0,655,889,5800,3475,8,0,0,0,0,0,293,362,432,457
2011,KIMBLE,4642,906,589,0,0,2697,459,263,643,2,586,0,0,0,0,309,2388,321,138
2011,KING,287,143,0,0,0,0,343,143,0,0,0,0,0,0,0,0,0,240,103
2011,KINNEY,3669,1258,0,0,0,6734,231,1258,0,0,0,0,0,0,0,6734,0,185,46
2011,KLEBERG,32190,5227,1108,214,0,850,766,1159,4068,1108,0,214,0,0,0,850,0,728,38
2011,KNOX,3643,786,0,0,0,66335,497,213,573,0,0,0,0,0,0,66335,0,99,398
2011,LA SALLE,7071,1746,0,2853,0,8026,580,1746,0,0,0,2568,285,0,0,8026,0,290,290
