date,,reservoir_storage,conservation_storage,percent_full,conservation_capacity,Population ,Storage_per_capita
12/18/1980,1980.99,2141608,2083070,97.1,2145077,676825.1989,3.077707514
12/19/1980,1980.99,2141371,2082832,97.1,2145077,676881.6682,3.077099141
12/20/1980,1981,2142361,2083762,97.1,2145077,676938.1375,3.078216287
12/21/1980,1981,2141356,2082818,97.1,2145077,676994.6068,3.076565129
12/22/1980,1981,2141358,2082759,97.1,2145077,677051.0762,3.076221386
12/23/1980,1981.01,2141800,2083201,97.1,2145077,677107.5455,3.076617613
12/24/1980,1981.01,2143896,2085358,97.2,2145077,677164.0148,3.079546394
12/25/1980,1981.01,2144950,2086350,97.3,2145077,677220.4841,3.08075442
12/26/1980,1981.01,2144642,2086042,97.2,2145077,677276.9534,3.080042794
12/27/1980,1981.02,2145494,2086895,97.3,2145077,677333.4227,3.081045361
12/28/1980,1981.02,2146246,2087647,97.3,2145077,677389.8921,3.081898659
12/29/1980,1981.02,2147443,2088654,97.4,2145077,677446.3614,3.083128228
12/30/1980,1981.02,2147206,2088606,97.4,2145077,677502.8307,3.082800404
12/31/1980,1981.03,2144488,2086070,97.2,2145077,677559.3,3.07880063
1/1/1981,1981.03,2143543,2085064,97.2,2145077,677615.7693,3.07705944
1/2/1981,1981.03,2144493,2086015,97.2,2145077,677672.2386,3.078206367
1/3/1981,1981.04,2144617,2086139,97.3,2145077,677728.7079,3.078132851
1/4/1981,1981.04,2145747,2087268,97.3,2145077,677785.1773,3.079542118
1/5/1981,1981.04,2144894,2086415,97.3,2145077,677841.6466,3.078027162
1/6/1981,1981.04,2144787,2086308,97.3,2145077,677898.1159,3.07761292
1/7/1981,1981.05,2145817,2087339,97.3,2145077,677954.5852,3.078877325
1/8/1981,1981.05,2146692,2088274,97.4,2145077,678011.0545,3.079999929
1/9/1981,1981.05,2143126,2084587,97.2,2145077,678067.5238,3.074305916
1/10/1981,1981.05,2139164,2080686,97,2145077,678123.9932,3.068297275
1/11/1981,1981.06,2138104,2079565,96.9,2145077,678180.4625,3.066388838
1/12/1981,1981.06,2136414,2077936,96.9,2145077,678236.9318,3.063731718
1/13/1981,1981.06,2134228,2075690,96.8,2145077,678293.4011,3.060165404
1/14/1981,1981.07,2132602,2074183,96.7,2145077,678349.8704,3.057689093
1/15/1981,1981.07,2132758,2074340,96.7,2145077,678406.3397,3.057666001
1/16/1981,1981.07,2134626,2076326,96.8,2145077,678462.809,3.060338713
1/17/1981,1981.07,2132661,2074362,96.7,2145077,678519.2784,3.05718948
1/18/1981,1981.08,2132700,2074460,96.7,2145077,678575.7477,3.057079489
1/19/1981,1981.08,2136135,2077473,96.8,2145077,678632.217,3.061264921
1/20/1981,1981.08,2136650,2077988,96.9,2145077,678688.6863,3.061769029
1/21/1981,1981.08,2137144,2078726,96.9,2145077,678745.1556,3.062601601
1/22/1981,1981.09,2138160,2079741,97,2145077,678801.6249,3.063842106
1/23/1981,1981.09,2137117,2078759,96.9,2145077,678858.0942,3.0621407
1/24/1981,1981.09,2136624,2078266,96.9,2145077,678914.5636,3.061159845
1/25/1981,1981.1,2136855,2078497,96.9,2145077,678971.0329,3.061245472
1/26/1981,1981.1,2137223,2078865,96.9,2145077,679027.5022,3.061532844
1/27/1981,1981.1,2137831,2079472,96.9,2145077,679083.9715,3.062172113
1/28/1981,1981.1,2138033,2079674,97,2145077,679140.4408,3.062214934
1/29/1981,1981.11,2137517,2079159,96.9,2145077,679196.9101,3.061202089
1/30/1981,1981.11,2138382,2080024,97,2145077,679253.3795,3.062221055
1/31/1981,1981.11,2138535,2080217,97,2145077,679309.8488,3.062250612
2/1/1981,1981.12,2138582,2080282,97,2145077,679366.3181,3.062091753
2/2/1981,1981.12,2139619,2081319,97,2145077,679422.7874,3.063363547
2/3/1981,1981.12,2139137,2080837,97,2145077,679479.2567,3.062399594
2/4/1981,1981.12,2138214,2079973,97,2145077,679535.726,3.060873653
2/5/1981,1981.13,2140048,2082033,97.1,2145077,679592.1953,3.063650546
2/6/1981,1981.13,2141569,2083444,97.1,2145077,679648.6647,3.065472072
2/7/1981,1981.13,2140377,2082194,97.1,2145077,679705.134,3.063378362
2/8/1981,1981.13,2141893,2083710,97.1,2145077,679761.6033,3.065354074
2/9/1981,1981.14,2142370,2084187,97.2,2145077,679818.0726,3.065801108
2/10/1981,1981.14,2143812,2085629,97.2,2145077,679874.5419,3.067667447
2/11/1981,1981.14,2147290,2089275,97.4,2145077,679931.0112,3.072774981
2/12/1981,1981.15,2141367,2082888,97.1,2145077,679987.4805,3.063126983
2/13/1981,1981.15,2140819,2082220,97.1,2145077,680043.9499,3.061890339
2/14/1981,1981.15,2141995,2083396,97.1,2145077,680100.4192,3.063365264
2/15/1981,1981.15,2142668,2084006,97.2,2145077,680156.8885,3.064007783
2/16/1981,1981.16,2144091,2085429,97.2,2145077,680213.3578,3.065845409
2/17/1981,1981.16,2144855,2086256,97.3,2145077,680269.8271,3.066806606
2/18/1981,1981.16,2145364,2086765,97.3,2145077,680326.2964,3.067300222
2/19/1981,1981.16,2146748,2088209,97.3,2145077,680382.7658,3.069167982
2/20/1981,1981.17,2147083,2088544,97.4,2145077,680439.2351,3.069405602
2/21/1981,1981.17,2147335,2088735,97.4,2145077,680495.7044,3.069431573
2/22/1981,1981.17,2148553,2089891,97.4,2145077,680552.1737,3.070875505
2/23/1981,1981.18,2146954,2088292,97.4,2145077,680608.643,3.06827135
2/24/1981,1981.18,2147259,2088597,97.4,2145077,680665.1123,3.068464891
2/25/1981,1981.18,2146725,2088186,97.3,2145077,680721.5816,3.067606576
2/26/1981,1981.18,2147160,2088621,97.4,2145077,680778.051,3.067991098
2/27/1981,1981.19,2148233,2089633,97.4,2145077,680834.5203,3.069223046
2/28/1981,1981.19,2148647,2090047,97.4,2145077,680890.9896,3.069576528
3/1/1981,1981.19,2150862,2092262,97.5,2145077,680947.4589,3.072574797
3/2/1981,1981.19,2153607,2094884,97.7,2145077,681003.9282,3.076170215
3/3/1981,1981.2,2155171,2096633,97.7,2145077,681060.3975,3.078483212
3/4/1981,1981.2,2159590,2101290,98,2145077,681116.8668,3.085065284
3/5/1981,1981.2,2163605,2105186,98.1,2145077,681173.3362,3.090529074
3/6/1981,1981.21,2159966,2101547,98,2145077,681229.8055,3.084931081
3/7/1981,1981.21,2159083,2100604,97.9,2145077,681286.2748,3.083291236
3/8/1981,1981.21,2159629,2101210,98,2145077,681342.7441,3.083925114
3/9/1981,1981.21,2158782,2100303,97.9,2145077,681399.2134,3.082338457
3/10/1981,1981.22,2158010,2099531,97.9,2145077,681455.6827,3.080950168
3/11/1981,1981.22,2161717,2103179,98,2145077,681512.1521,3.086047686
3/12/1981,1981.22,2162445,2103907,98.1,2145077,681568.6214,3.086860125
3/13/1981,1981.22,2166380,2107902,98.3,2145077,681625.0907,3.092465387
3/14/1981,1981.23,2168486,2109947,98.4,2145077,681681.56,3.095209147
3/15/1981,1981.23,2167172,2108572,98.3,2145077,681738.0293,3.092935863
3/16/1981,1981.23,2168469,2109869,98.4,2145077,681794.4986,3.094582025
3/17/1981,1981.24,2166988,2108326,98.3,2145077,681850.9679,3.092062781
3/18/1981,1981.24,2165869,2107390,98.2,2145077,681907.4373,3.090434104
3/19/1981,1981.24,2161743,2103384,98.1,2145077,681963.9066,3.084303993
3/20/1981,1981.24,2159958,2101479,98,2145077,682020.3759,3.08125545
3/21/1981,1981.25,2157542,2099123,97.9,2145077,682076.8452,3.077546195
3/22/1981,1981.25,2156654,2098175,97.8,2145077,682133.3145,3.075901668
3/23/1981,1981.25,2155508,2097029,97.8,2145077,682189.7838,3.073967171
3/24/1981,1981.25,2151444,2092965,97.6,2145077,682246.2532,3.067755946
3/25/1981,1981.26,2149100,2090621,97.5,2145077,682302.7225,3.064066625
3/26/1981,1981.26,2147609,2089131,97.4,2145077,682359.1918,3.061629454
3/27/1981,1981.26,2144842,2086363,97.3,2145077,682415.6611,3.057319928
3/28/1981,1981.27,2144189,2085711,97.2,2145077,682472.1304,3.056111608
3/29/1981,1981.27,2147847,2089429,97.4,2145077,682528.5997,3.06130615
3/30/1981,1981.27,2154197,2095719,97.7,2145077,682585.069,3.070267861
3/31/1981,1981.27,2156109,2097631,97.8,2145077,682641.5384,3.072814768
4/1/1981,1981.28,2155591,2097113,97.8,2145077,682698.0077,3.071801846
4/2/1981,1981.28,2155061,2096582,97.7,2145077,682754.477,3.070770051
4/3/1981,1981.28,2154064,2095465,97.7,2145077,682810.9463,3.06888021
4/4/1981,1981.28,2155404,2096926,97.8,2145077,682867.4156,3.070765938
4/5/1981,1981.29,2156772,2098049,97.8,2145077,682923.8849,3.072156424
4/6/1981,1981.29,2156235,2098052,97.8,2145077,682980.3542,3.071906808
4/7/1981,1981.29,2153566,2095325,97.7,2145077,683036.8236,3.067660377
4/8/1981,1981.3,2151985,2093685,97.6,2145077,683093.2929,3.06500594
4/9/1981,1981.3,2149403,2091162,97.5,2145077,683149.7622,3.061059398
4/10/1981,1981.3,2147957,2089419,97.4,2145077,683206.2315,3.058255185
4/11/1981,1981.3,2145702,2087164,97.3,2145077,683262.7008,3.05470209
4/12/1981,1981.31,2142899,2084361,97.2,2145077,683319.1701,3.050347614
4/13/1981,1981.31,2139147,2080608,97,2145077,683375.6395,3.044603699
4/14/1981,1981.31,2137337,2078859,96.9,2145077,683432.1088,3.041792994
4/15/1981,1981.32,2135318,2076899,96.8,2145077,683488.5781,3.038674042
4/16/1981,1981.32,2131676,2073376,96.7,2145077,683545.0474,3.033268997
4/17/1981,1981.32,2130433,2072134,96.6,2145077,683601.5167,3.031201584
4/18/1981,1981.32,2126984,2068566,96.4,2145077,683657.986,3.025732226
4/19/1981,1981.33,2126060,2067521,96.4,2145077,683714.4553,3.023953909
4/20/1981,1981.33,2133090,2074790,96.7,2145077,683770.9247,3.034334929
4/21/1981,1981.33,2138087,2079668,97,2145077,683827.394,3.041217738
4/22/1981,1981.33,2134153,2075615,96.8,2145077,683883.8633,3.035040175
4/23/1981,1981.34,2136330,2077731,96.9,2145077,683940.3326,3.037883425
4/24/1981,1981.34,2141060,2082522,97.1,2145077,683996.8019,3.044637042
4/25/1981,1981.34,2147920,2089320,97.4,2145077,684053.2712,3.054323527
4/26/1981,1981.35,2149048,2090570,97.5,2145077,684109.7405,3.055898602
4/27/1981,1981.35,2149314,2090835,97.5,2145077,684166.2099,3.056033709
4/28/1981,1981.35,2149358,2090819,97.5,2145077,684222.6792,3.055758109
4/29/1981,1981.35,2148658,2090119,97.4,2145077,684279.1485,3.054482962
4/30/1981,1981.36,2147091,2088552,97.4,2145077,684335.6178,3.051941103
5/1/1981,1981.36,2146224,2087745,97.3,2145077,684392.0871,3.050510138
5/2/1981,1981.36,2141700,2083576,97.1,2145077,684448.5564,3.044167426
5/3/1981,1981.36,2142485,2084067,97.2,2145077,684505.0258,3.044633599
5/4/1981,1981.37,2141260,2082781,97.1,2145077,684561.4951,3.042503873
5/5/1981,1981.37,2138987,2080509,97,2145077,684617.9644,3.038934279
5/6/1981,1981.37,2138418,2079939,97,2145077,684674.4337,3.037851127
5/7/1981,1981.38,2137293,2078814,96.9,2145077,684730.903,3.035957616
5/8/1981,1981.38,2136079,2077541,96.9,2145077,684787.3723,3.033848292
5/9/1981,1981.38,2134181,2075643,96.8,2145077,684843.8416,3.030826699
5/10/1981,1981.38,2132152,2073614,96.7,2145077,684900.311,3.027614336
5/11/1981,1981.39,2130063,2071525,96.6,2145077,684956.7803,3.024314905
5/12/1981,1981.39,2126550,2068011,96.4,2145077,685013.2496,3.018935767
5/13/1981,1981.39,2123857,2065257,96.3,2145077,685069.7189,3.014666892
5/14/1981,1981.39,2122157,2063679,96.2,2145077,685126.1882,3.012115192
5/15/1981,1981.4,2118980,2060501,96.1,2145077,685182.6575,3.007228769
5/16/1981,1981.4,2115349,2056870,95.9,2145077,685239.1268,3.001682069
5/17/1981,1981.4,2118409,2059871,96,2145077,685295.5962,3.005813858
5/18/1981,1981.41,2119013,2060474,96.1,2145077,685352.0655,3.006446035
5/19/1981,1981.41,2118640,2060102,96,2145077,685408.5348,3.005655599
5/20/1981,1981.41,2115555,2057016,95.9,2145077,685465.0041,3.000905936
5/21/1981,1981.41,2112116,2053577,95.7,2145077,685521.4734,2.99564212
5/22/1981,1981.42,2106644,2048105,95.5,2145077,685577.9427,2.98741379
5/23/1981,1981.42,2102868,2044329,95.3,2145077,685634.4121,2.981660436
5/24/1981,1981.42,2098156,2040032,95.1,2145077,685690.8814,2.975148212
5/25/1981,1981.42,2115567,2053956,95.8,2145077,685747.3507,2.995208072
5/26/1981,1981.43,2129609,2071191,96.6,2145077,685803.82,3.020092539
5/27/1981,1981.43,2131433,2072954,96.6,2145077,685860.2893,3.022414378
5/28/1981,1981.43,2129219,2070620,96.5,2145077,685916.7586,3.018762808
5/29/1981,1981.44,2126630,2068031,96.4,2145077,685973.2279,3.014740103
5/30/1981,1981.44,2124633,2066034,96.3,2145077,686029.6973,3.011580998
5/31/1981,1981.44,2124065,2065996,96.3,2145077,686086.1666,3.011277738
6/1/1981,1981.44,2122722,2064653,96.3,2145077,686142.6359,3.009072592
6/2/1981,1981.45,2119634,2061510,96.1,2145077,686199.1052,3.004244664
6/3/1981,1981.45,2124458,2066158,96.3,2145077,686255.5745,3.010770443
6/4/1981,1981.45,2125135,2066952,96.4,2145077,686312.0438,3.011679627
6/5/1981,1981.45,2163669,2105070,98.1,2145077,686368.5132,3.066967612
6/6/1981,1981.46,2223824,2118059,98.7,2145077,686424.9825,3.085637985
6/7/1981,1981.46,2227034,2111433,98.4,2145077,686481.4518,3.075732046
6/8/1981,1981.46,2218089,2107452,98.2,2145077,686537.9211,3.0696804
6/9/1981,1981.47,2218313,2110947,98.4,2145077,686594.3904,3.074518274
6/10/1981,1981.47,2212433,2108007,98.3,2145077,686650.8597,3.069983777
6/11/1981,1981.47,2206121,2104413,98.1,2145077,686707.329,3.064497656
6/12/1981,1981.47,2234783,2110740,98.4,2145077,686763.7984,3.073458451
6/13/1981,1981.48,2239343,2109121,98.3,2145077,686820.2677,3.070848516
6/14/1981,1981.48,2240015,2109569,98.3,2145077,686876.737,3.071248284
6/15/1981,1981.48,2262175,2114261,98.6,2145077,686933.2063,3.077826171
6/16/1981,1981.48,2257822,2114223,98.6,2145077,686989.6756,3.077517865
6/17/1981,1981.49,2338713,2127050,99.2,2145077,687046.1449,3.095934699
6/18/1981,1981.49,2351788,2124600,99,2145077,687102.6142,3.092114563
6/19/1981,1981.49,2354868,2119947,98.8,2145077,687159.0836,3.085089102
6/20/1981,1981.5,2336770,2122668,99,2145077,687215.5529,3.088795053
6/21/1981,1981.5,2317508,2121410,98.9,2145077,687272.0222,3.086710839
6/22/1981,1981.5,2294749,2122516,98.9,2145077,687328.4915,3.08806637
6/23/1981,1981.5,2275318,2120822,98.9,2145077,687384.9608,3.08534827
6/24/1981,1981.51,2265451,2121869,98.9,2145077,687441.4301,3.086617866
6/25/1981,1981.51,2262091,2121170,98.9,2145077,687497.8995,3.085347609
6/26/1981,1981.51,2256118,2120749,98.9,2145077,687554.3688,3.084481892
6/27/1981,1981.52,2250181,2122659,99,2145077,687610.8381,3.087006316
6/28/1981,1981.52,2245606,2122943,99,2145077,687667.3074,3.08716581
6/29/1981,1981.52,2238788,2122197,98.9,2145077,687723.7767,3.085827583
6/30/1981,1981.52,2232338,2121160,98.9,2145077,687780.246,3.084066477
7/1/1981,1981.53,2224938,2120911,98.9,2145077,687836.7153,3.083451279
7/2/1981,1981.53,2219786,2120948,98.9,2145077,687893.1847,3.083251946
7/3/1981,1981.53,2215996,2120224,98.8,2145077,687949.654,3.081946459
7/4/1981,1981.53,2212340,2117679,98.7,2145077,688006.1233,3.077994408
7/5/1981,1981.54,2208171,2115799,98.6,2145077,688062.5926,3.075009487
7/6/1981,1981.54,2206259,2113426,98.5,2145077,688119.0619,3.071308611
7/7/1981,1981.54,2202097,2111808,98.4,2145077,688175.5312,3.068705445
7/8/1981,1981.55,2198596,2110461,98.4,2145077,688232.0005,3.06649647
7/9/1981,1981.55,2195513,2110675,98.4,2145077,688288.4699,3.066555801
7/10/1981,1981.55,2190982,2109435,98.3,2145077,688344.9392,3.064502809
7/11/1981,1981.55,2185115,2108282,98.3,2145077,688401.4085,3.062576535
7/12/1981,1981.56,2180800,2106122,98.2,2145077,688457.8778,3.059187886
7/13/1981,1981.56,2177378,2103974,98.1,2145077,688514.3471,3.055817223
7/14/1981,1981.56,2171512,2102692,98,2145077,688570.8164,3.053704789
7/15/1981,1981.56,2165447,2100323,97.9,2145077,688627.2858,3.0500142
7/16/1981,1981.57,2159382,2098138,97.8,2145077,688683.7551,3.046591392
7/17/1981,1981.57,2153753,2095154,97.7,2145077,688740.2244,3.042009056
7/18/1981,1981.57,2149993,2091393,97.5,2145077,688796.6937,3.036299418
7/19/1981,1981.58,2148175,2089576,97.4,2145077,688853.163,3.033412797
7/20/1981,1981.58,2146256,2087656,97.3,2145077,688909.6323,3.030377138
7/21/1981,1981.58,2143409,2084871,97.2,2145077,688966.1016,3.026086472
7/22/1981,1981.58,2141024,2082486,97.1,2145077,689022.571,3.022377042
7/23/1981,1981.59,2136799,2078199,96.9,2145077,689079.0403,3.015908014
7/24/1981,1981.59,2133856,2075195,96.7,2145077,689135.5096,3.011301799
7/25/1981,1981.59,2128594,2069870,96.5,2145077,689191.9789,3.003328627
7/26/1981,1981.59,2125386,2066725,96.3,2145077,689248.4482,2.998519627
7/27/1981,1981.6,2122523,2063924,96.2,2145077,689304.9175,2.994210468
7/28/1981,1981.6,2118714,2060114,96,2145077,689361.3868,2.988438342
7/29/1981,1981.6,2116722,2058122,95.9,2145077,689417.8562,2.985304169
7/30/1981,1981.61,2112606,2054007,95.8,2145077,689474.3255,2.979091351
7/31/1981,1981.61,2108997,2050335,95.6,2145077,689530.7948,2.973522017
8/1/1981,1981.61,2103598,2044875,95.3,2145077,689587.2641,2.96536074
8/2/1981,1981.61,2100035,2041311,95.2,2145077,689643.7334,2.959950045
8/3/1981,1981.62,2095392,2036543,94.9,2145077,689700.2027,2.95279455
8/4/1981,1981.62,2090648,2032109,94.7,2145077,689756.6721,2.946124456
8/5/1981,1981.62,2086991,2028329,94.6,2145077,689813.1414,2.940403536
